riddle,choice0,choice1,choice2,choice3,(index of correct choice)
I grow on a farm orange and used but then get thrown away what am i?,pumpkin,tomatoes,rhubarb,coconut,0
"Tell me your secrets, and they'll never be spoken. But leave my lock open, and they will be taken.  What am I?",autobiography,scrapbook,almanac,diary,3
"Tell me your secrets, and they'll never be spoken. But leave my lock open, and they will be taken.  What am I?",diary,almanac,songs,scrapbook,0
I am the only person in the Bible without a father. Who am I?,Joshua,Cain,Aj,David,0
I am the only person in the Bible without a father. Who am I?,Joshua,Aj,David,Conor,0
The virgin gave birth to a child and threw away the blanket.,snack,peanut butter,banana,watermelon,2
The virgin gave birth to a child and threw away the blanket.,peanut butter,banana,avocado,snack,1
"If you go in the front door, you are in the back.  Where are you?",movie,cinema,food court,theatre,3
"If you go in the front door, you are in the back.  Where are you?",theatre,food court,orchestra,movie,0
Can describe a distress signal or flashy accessories.,flare,lightning,migraine,flammable,0
Can describe a distress signal or flashy accessories.,flare,migraine,barrier,lightning,0
I am the kind of fish that chases a mouse. What am I?,sunfish,catfish,shrimp,crab,1
I am the kind of fish that chases a mouse. What am I?,crab,sunfish,catfish,crayfish,2
"In the fields a frightful thing. Watch it and you will find, it has a pitchfork in the front, and a broom back behind.",bull,dandruff,wig,horse,0
"In the fields a frightful thing. Watch it and you will find, it has a pitchfork in the front, and a broom back behind.",bull,horse,bear,wig,0
What four related words are merged here:  SWAS PURI UINM NTTU MGER MNER,winter,spring,tornado,earthquake,1
What four related words are merged here:  SWAS PURI UINM NTTU MGER MNER,tornado,winter,autumn,spring,3
This is somewhere in the house. Where a mirror can be seen. It's where you can go potty. Also where you can get clean,restroom,surprise,bathroom,washroom,2
This is somewhere in the house. Where a mirror can be seen. It's where you can go potty. Also where you can get clean,washroom,truth,bathroom,restroom,2
"I am a type of instrument. That can be grand or upright. I have hammers, strings and pedals. And my keys are black and white",simple,piano,guitar,violin,1
"I am a type of instrument. That can be grand or upright. I have hammers, strings and pedals. And my keys are black and white",violin,impossible,piano,simple,2
Which state sounds like a new NFL player jersey?,New Jersey,Christmas,California,holiday,0
Which state sounds like a new NFL player jersey?,Ny,New Jersey,California,Christmas,1
What animal is it the hardest to have a staring contest with?,crab,fish,shrimp,tuna,1
What animal is it the hardest to have a staring contest with?,shrimp,crab,salmon,fish,3
I am in a house with no doors. There are people inside but give no reply. Who am I?,salmon,crab,shrimp,fish,3
I am in a house with no doors. There are people inside but give no reply. Who am I?,tuna,salmon,shrimp,fish,3
Owned by Old Mc. Donald.,lightning,flammable,solo,farm,3
Owned by Old Mc. Donald.,farm,grind,flammable,lightning,0
"You have no one but me, when you're alone I come find you. I'll never leave your side until the day I die. What am I?",dad,friend,sky,moon,1
"You have no one but me, when you're alone I come find you. I'll never leave your side until the day I die. What am I?",dad,moon,friend,mom,2
"If someone calls you this, it might be time to consider hot wax.",dandruff,wig,muscular,hairy,3
"If someone calls you this, it might be time to consider hot wax.",stinky,hairy,wig,dandruff,1
"I've existed for Trillions of years, but only been around for 30 days. What am I?",moon,sun,jupiter,asteroid,0
"I've existed for Trillions of years, but only been around for 30 days. What am I?",moon,jupiter,sun,orbit,0
"Each day many people come and visit me, however they usually only stay for a few minutes. I am considered by many to be very dirty yet few people would want to live without me. What am I?",urinal,surprise,truth,toilet,3
"Each day many people come and visit me, however they usually only stay for a few minutes. I am considered by many to be very dirty yet few people would want to live without me. What am I?",loo,toilet,urinal,surprise,1
Where humans breathe liquid.,embryo,womb,mother,pregnant,1
Where humans breathe liquid.,womb,embryo,fetus,mother,0
"In September, you pick me when I'm good and ready. In October, you cut me intentionally to make me look worse. In November, you trash me like you never knew me. What am I?",rhubarb,tomatoes,carrots,pumpkin,3
"In September, you pick me when I'm good and ready. In October, you cut me intentionally to make me look worse. In November, you trash me like you never knew me. What am I?",tomatoes,carrots,coconut,pumpkin,3
"What can you feel but never touch, hear but never see?",wig,downdraft,air,dandruff,2
"What can you feel but never touch, hear but never see?",updraft,wig,downdraft,air,3
"I have seas with no water, and flags with no nations. What am I?",moon,asteroid,jupiter,sun,0
"I have seas with no water, and flags with no nations. What am I?",moon,jupiter,orbit,sun,0
What is never thirsty but always drinking and alive but never breathing?,fish,shrimp,tuna,salmon,0
What is never thirsty but always drinking and alive but never breathing?,crab,salmon,shrimp,fish,3
"If there is a circle house and the wife dies {no offense to women and wives} and they interview everyone in the family and the maid. The boy says that he was outside playing with friends. The girl say she was at the mall with some friends, the husband says he was betting all his money in a poker game with his friends, the maid said that she was dusting in the corner. Who was the killer?",maid,bride,babysitter,janitor,0
"If there is a circle house and the wife dies {no offense to women and wives} and they interview everyone in the family and the maid. The boy says that he was outside playing with friends. The girl say she was at the mall with some friends, the husband says he was betting all his money in a poker game with his friends, the maid said that she was dusting in the corner. Who was the killer?",waitress,babysitter,bride,maid,3
"This is a Japanese food consisting of cooked vinegared rice sushimeshi combined with other ingredients, usually raw fish or other seafood.",ramen,sushi,seafood,nachos,1
"This is a Japanese food consisting of cooked vinegared rice sushimeshi combined with other ingredients, usually raw fish or other seafood.",seafood,steak,nachos,sushi,3
"I'm named after nothing, though I'm awfully clamorous. And when I'm not working, your house is less glamorous. What am I?",ceiling fan,impossible,washing machine,vacuum cleaner,3
"I'm named after nothing, though I'm awfully clamorous. And when I'm not working, your house is less glamorous. What am I?",ceiling fan,simple,impossible,vacuum cleaner,3
what did the milk say when I finished all the cereal?,Jigsaw,murderer,serial killer,rapist,2
what did the milk say when I finished all the cereal?,serial killer,pedophile,rapist,Jigsaw,0
"""If something is ""chintzy"", what is it?""",lie,cheat,whetstone,steal,1
"""If something is ""chintzy"", what is it?""",whetstone,cheat,steal,hammer,1
"""The Smith family is a very wealthy family that lives in a big, circular home. One morning, Mr. Smith woke up and found his gardener's body. He knew it was one of his employees who had killed him. So he asked them what they were doing in the morning and he got these replies. Driver: ""I was outside washing the car."" Maid: ""I was dusting the corners of the house.""  Cook: ""I was starting to make lunch for later.""  From the replies he knew who the killer was. Can you guess who it was?""",waitress,babysitter,bride,maid,3
"""The Smith family is a very wealthy family that lives in a big, circular home. One morning, Mr. Smith woke up and found his gardener's body. He knew it was one of his employees who had killed him. So he asked them what they were doing in the morning and he got these replies. Driver: ""I was outside washing the car."" Maid: ""I was dusting the corners of the house.""  Cook: ""I was starting to make lunch for later.""  From the replies he knew who the killer was. Can you guess who it was?""",janitor,babysitter,maid,waitress,2
