riddle,choice0,choice1,choice2,choice3,(index of correct choice)
This delicious kids snack is a fruit-flavored gelatin dessert made from a commercially prepared powder.,macaroni,jello,peanut butter,peanutbutter,1
This delicious kids snack is a fruit-flavored gelatin dessert made from a commercially prepared powder.,macaroni,jelly,jello,peanut butter,2
"I am a place when far away you want to return. Although, be here too long and you'll have to get out. You'd just hate for me to burn. But I will get very messy without a doubt.",apartment,cottage,home,hyphen,2
"I am a place when far away you want to return. Although, be here too long and you'll have to get out. You'd just hate for me to burn. But I will get very messy without a doubt.",comma,hyphen,home,cottage,2
"I'm five in the start, I'm seven in the middle, And I'm five to end. What am I?",rhyme,alliteration,haiku,syllables,2
"I'm five in the start, I'm seven in the middle, And I'm five to end. What am I?",penmanship,alliteration,rhyme,haiku,3
Saturn has them. Married people wear them. A tree's age can be determined by counting them.  What is it?,will,doubt,rings,necklaces,2
Saturn has them. Married people wear them. A tree's age can be determined by counting them.  What is it?,will,earrings,doubt,rings,3
The surname of Cinderella's boyfriend.,charming,attractive,Hhh,knockout,0
The surname of Cinderella's boyfriend.,Hhh,charming,cute,knockout,1
"We travel much, yet prisoners are, and close confined to boot. Yet with any horse, we will keep the pace, and will always go on foot. What are they?",klopp,spurs,fingernail,syringe,1
"We travel much, yet prisoners are, and close confined to boot. Yet with any horse, we will keep the pace, and will always go on foot. What are they?",spurs,fingernail,syringe,kawhi,0
I repeat your words in kind. And offer refuge to the blind. Found both above and deep below. With teeth made of stone.,shipwreck,tomb,lair,cavern,3
I repeat your words in kind. And offer refuge to the blind. Found both above and deep below. With teeth made of stone.,tomb,cavern,waterfall,lair,1
What kind of dog does dracula have?,mastiff,blood hound,lifeline,silhouette,1
What kind of dog does dracula have?,sky,lifeline,silhouette,blood hound,3
"What can be felt, but not touched?",love,adore,envy,hate,0
"What can be felt, but not touched?",gorgeous,love,envy,hate,1
"I am the universe's complex elegance, I am everywhere. I am created through suffering, inspiration, joy, and even despair.  I am born as an idea, and then presented to the human eye. However, unlike living things, I can never die. What am I?",violin,Shakespeare,art,illustration,2
"I am the universe's complex elegance, I am everywhere. I am created through suffering, inspiration, joy, and even despair.  I am born as an idea, and then presented to the human eye. However, unlike living things, I can never die. What am I?",violin,illustration,art,painting,2
I am old but also new. I may seem rather strange but all of me is true. I am 66 inside but really only 1I can be pocket-sized or sometimes weigh a ton!All of me is about a person you really ought to meet. He often signs his name and each story is his treat. I am a world best seller but sadly seldom read. Perhaps you've seen me on a shelf or lying by a bed?What am I?,daughter,bible,old testament,gospel,1
I am old but also new. I may seem rather strange but all of me is true. I am 66 inside but really only 1I can be pocket-sized or sometimes weigh a ton!All of me is about a person you really ought to meet. He often signs his name and each story is his treat. I am a world best seller but sadly seldom read. Perhaps you've seen me on a shelf or lying by a bed?What am I?,sister,gospel,old testament,bible,3
"I have oxygen in me,  but neither man nor woman  dares to breath within me.  What am I?",cucumber,grape,water,sediment,2
"I have oxygen in me,  but neither man nor woman  dares to breath within me.  What am I?",water,grape,ocean,cucumber,0
"Although it sounds like I work on a transportation device, I actually work in a restaurant. What am I?",chef,janitor,waiter,busboy,3
"Although it sounds like I work on a transportation device, I actually work in a restaurant. What am I?",waiter,janitor,waitress,busboy,3
There are millions of me. I am very small but when moving fast I am deadly.,shoe,mud,sand,pants,2
There are millions of me. I am very small but when moving fast I am deadly.,sand,rocks,shoe,mud,0
"I am a digit, but two of the ten.Two of me make a promise.What am I?",gizmo,animaniacs,pinky,dental floss,2
"I am a digit, but two of the ten.Two of me make a promise.What am I?",dental floss,pinky,duct tape,gizmo,1
What goes place to place yet stays in one place?,carriage,road,freeway,roads,1
What goes place to place yet stays in one place?,road,roads,highway,freeway,0
I'm simple for a few people. But hard for them to hear. I live inside of secrets. I bring people's worst fears. What am I?,liar,ignorance,lies,truth,3
I'm simple for a few people. But hard for them to hear. I live inside of secrets. I bring people's worst fears. What am I?,lies,ignorance,truth,facts,2
What can you fold but not crease?,poker hand,valley,waterfall,roulette wheel,0
What can you fold but not crease?,valley,mulligans,waterfall,poker hand,3
What sickness do cowboys get from riding wild horses?,fever,bronchitis,pneumonia,flu,1
What sickness do cowboys get from riding wild horses?,pneumonia,lungs,flu,bronchitis,3
"I have a face that changes, A heart that beats on time, My body can be broken, but that won't make me die. Although I don't make decisions, Or tell you what to do, One look at me and you do see what there is to do! You say you're lost without me, when I'm not around. But I can give my place away and always can be found. What am I?",sky,clouds,watch,live,2
"I have a face that changes, A heart that beats on time, My body can be broken, but that won't make me die. Although I don't make decisions, Or tell you what to do, One look at me and you do see what there is to do! You say you're lost without me, when I'm not around. But I can give my place away and always can be found. What am I?",live,clouds,binge,watch,3
"It cannot be seen, it weighs nothing, but when put into a barrel, it makes it lighter.",dick,hole,dentist,mouth,1
"It cannot be seen, it weighs nothing, but when put into a barrel, it makes it lighter.",dentist,surgeon,hole,mouth,2
What do you call an alligator wearing a vest?,accountant,investigator,investigation,prosecutor,1
What do you call an alligator wearing a vest?,defendant,prosecutor,investigation,investigator,3
"I look flat, but I am deep, Hidden realms I shelter. Lives I take, but food I offer. At times I am beautiful. I can be calm, angry and turbulent. I have no heart, but offer pleasure as well as death. No man can own me, yet I encompass what all men must have.",beach,river,ocean,island,2
"I look flat, but I am deep, Hidden realms I shelter. Lives I take, but food I offer. At times I am beautiful. I can be calm, angry and turbulent. I have no heart, but offer pleasure as well as death. No man can own me, yet I encompass what all men must have.",beach,lake,river,ocean,3
"I'll open my mouth, If you startle me. What's inside is amazing, And I got it free. I'm found in Australia, Indonesia as well, I'm the largest of my family.Yet many predators dwell. I'm named after a body part.That is my main feature.I won't really hurt you.I'm just a friendly creature!",blue tongue lizard,sky,painted turtle,silhouette,0
"I'll open my mouth, If you startle me. What's inside is amazing, And I got it free. I'm found in Australia, Indonesia as well, I'm the largest of my family.Yet many predators dwell. I'm named after a body part.That is my main feature.I won't really hurt you.I'm just a friendly creature!",silhouette,painted turtle,river otter,blue tongue lizard,3
I am a food that is so sweet. a red and white curled big or little holiday treat.,Candy cane,doughnut,shoulder,saptarishi,0
I am a food that is so sweet. a red and white curled big or little holiday treat.,shoulder,doughnut,sandal,Candy cane,3
"""If something is ""weak sauce"" what is it?""",bad,good,narc,terrible,0
"""If something is ""weak sauce"" what is it?""",bad,yeller,terrible,good,0
"The more of me there is, the less you see. The less of me there is, the more you see.  What am I?",sunset,narc,sky,fog,3
"The more of me there is, the less you see. The less of me there is, the more you see.  What am I?",fog,narc,codependency,sunset,0
What can be opened but cannot be closed?,muffin,egg,chicken,avocado,1
What can be opened but cannot be closed?,muffin,avocado,omelette,egg,3
The only amusing part of the body. What am I?,highway,funny bone,groin,Atlantic,1
